FUND_ID,FUND_NAME,FUND_CLASSIFICATION,CONTROLLING_CORPORATION,MANAGING_CORPORATION,REPORT_PERIOD,INCEPTION_DATE,TARGET_POPULATION,SPECIALIZATION,SUB_SPECIALIZATION,DEPOSITS,WITHDRAWLS,INTERNAL_TRANSFERS,NET_MONTHLY_DEPOSITS,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,MANAGING_CORPORATION_LEGAL_ID,CURRENT_DATE
"1456","יהב - קרן השתלמות וחיסכון לאחים ואחיות בע""מ - מסלול ללא מניות","קרנות השתלמות","הסתדרות האחים והאחיות בישראל","יהב אחים ואחיות - חברה לניהול קופות גמל בע""מ","202008","2/19/2009 12:00:00 AM","עובדי סקטור מסויים","כללי","ללא מניות","0.31","0.31","-0.48","-0.48","34.73","0.22","","0.87","-0.63","3.18","5.25","1.05","1.03","2.24","-1.08","0.31","95.40","0.45","1.02","1.37","510927536","12/22/2020 12:00:00 AM"
"1456","יהב - קרן השתלמות וחיסכון לאחים ואחיות בע""מ - מסלול ללא מניות","קרנות השתלמות","הסתדרות האחים והאחיות בישראל","יהב אחים ואחיות - חברה לניהול קופות גמל בע""מ","202009","2/19/2009 12:00:00 AM","עובדי סקטור מסויים","כללי","ללא מניות","0.28","0.23","0.32","0.37","34.91","0.22","","-0.54","-1.17","2.65","5.21","0.88","1.02","2.25","-0.96","0.25","95.40","0.46","1.03","1.39","510927536","12/22/2020 12:00:00 AM"
"1456","יהב - קרן השתלמות וחיסכון לאחים ואחיות בע""מ - מסלול ללא מניות","קרנות השתלמות","הסתדרות האחים והאחיות בישראל","יהב אחים ואחיות - חברה לניהול קופות גמל בע""מ","202010","2/19/2009 12:00:00 AM","עובדי סקטור מסויים","כללי","ללא מניות","0.37","0.11","0.3","0.56","35.49","0.22","","0.12","-1.05","2.47","4.87","0.82","0.96","2.24","-0.96","0.25","95.40","0.45","1.02","1.38","510927536","12/22/2020 12:00:00 AM"
"1456","יהב - קרן השתלמות וחיסכון לאחים ואחיות בע""מ - מסלול ללא מניות","קרנות השתלמות","הסתדרות האחים והאחיות בישראל","יהב אחים ואחיות - חברה לניהול קופות גמל בע""מ","202011","2/19/2009 12:00:00 AM","עובדי סקטור מסויים","כללי","ללא מניות","0.22","0.29","-0.45","-0.52","35.23","0.22","","0.75","-0.31","2.85","5.95","0.94","1.16","2.25","-1.08","0.35","95.40","0.45","1.01","1.36","510927536","12/22/2020 12:00:00 AM"
"1471","קרן השתלמות וחסכון פ.ר.ח - מסלול אג""ח ללא מניות","קרנות השתלמות","אחר","יהב - פ.ר.ח. - חברה לניהול קופות גמל בע""מ","202001","3/19/2009 12:00:00 AM","עובדי סקטור מסויים","אג""ח","אג""ח ללא מניות","0.01","0","0","0.01","2.77","0.49","","0.23","0.23","7.92","8.78","2.57","1.70","1.29","-0.24","1.44","95.20","0.10","0.18","0.18","510930670","12/22/2020 12:00:00 AM"
"1471","קרן השתלמות וחסכון פ.ר.ח - מסלול אג""ח ללא מניות","קרנות השתלמות","אחר","יהב - פ.ר.ח. - חברה לניהול קופות גמל בע""מ","202002","3/19/2009 12:00:00 AM","עובדי סקטור מסויים","אג""ח","אג""ח ללא מניות","0.01","0","0","0.01","2.80","0.49","","0.66","0.89","8.58","8.84","2.78","1.71","1.30","-0.24","1.58","95.30","0.10","0.18","0.18","510930670","12/22/2020 12:00:00 AM"
"1471","קרן השתלמות וחסכון פ.ר.ח - מסלול אג""ח ללא מניות","קרנות השתלמות","אחר","יהב - פ.ר.ח. - חברה לניהול קופות גמל בע""מ","202003","3/19/2009 12:00:00 AM","עובדי סקטור מסויים","אג""ח","אג""ח ללא מניות","0.01","0","0.14","0.15","2.83","0.49","","-4.10","-3.25","3.84","4.66","1.26","0.92","2.29","-0.72","0.19","95.60","0.09","0.17","0.17","510930670","12/22/2020 12:00:00 AM"
"1471","קרן השתלמות וחסכון פ.ר.ח - מסלול אג""ח ללא מניות","קרנות השתלמות","אחר","יהב - פ.ר.ח. - חברה לניהול קופות גמל בע""מ","202004","3/19/2009 12:00:00 AM","עובדי סקטור מסויים","אג""ח","אג""ח ללא מניות","0.01","0","0","0.01","2.90","0.49","","1.79","-1.51","5.10","5.93","1.67","1.16","2.41","-0.72","0.36","95","0.09","0.17","0.18","510930670","12/22/2020 12:00:00 AM"
"1471","קרן השתלמות וחסכון פ.ר.ח - מסלול אג""ח ללא מניות","קרנות השתלמות","אחר","יהב - פ.ר.ח. - חברה לניהול קופות גמל בע""מ","202005","3/19/2009 12:00:00 AM","עובדי סקטור מסויים","אג""ח","אג""ח ללא מניות","0.01","0","0","0.01","2.92","0.49","","0.54","-0.98","5.05","6.61","1.66","1.29","2.41","-0.72","0.43","95","0.09","0.17","0.18","510930670","12/22/2020 12:00:00 AM"
"1471","קרן השתלמות וחסכון פ.ר.ח - מסלול אג""ח ללא מניות","קרנות השתלמות","אחר","יהב - פ.ר.ח. - חברה לניהול קופות גמל בע""מ","202006","3/19/2009 12:00:00 AM","עובדי סקטור מסויים","אג""ח","אג""ח ללא מניות","0.01","0","0","0.01","2.93","0.49","","-0.18","-1.16","5.09","7.74","1.67","1.50","2.34","-0.96","0.45","95.60","0.09","0.18","0.18","510930670","12/22/2020 12:00:00 AM"
"1471","קרן השתלמות וחסכון פ.ר.ח - מסלול אג""ח ללא מניות","קרנות השתלמות","אחר","יהב - פ.ר.ח. - חברה לניהול קופות גמל בע""מ","202007","3/19/2009 12:00:00 AM","עובדי סקטור מסויים","אג""ח","אג""ח ללא מניות","0.02","0","0","0.02","2.96","0.49","","0.22","-0.94","4.93","7.38","1.62","1.43","2.33","-0.96","0.45","95.20","0.09","0.18","0.18","510930670","12/22/2020 12:00:00 AM"
"1471","קרן השתלמות וחסכון פ.ר.ח - מסלול אג""ח ללא מניות","קרנות השתלמות","אחר","יהב - פ.ר.ח. - חברה לניהול קופות גמל בע""מ","202008","3/19/2009 12:00:00 AM","עובדי סקטור מסויים","אג""ח","אג""ח ללא מניות","0.02","0","-0.04","-0.02","2.95","0.49","","0.71","-0.24","5.23","8.09","1.71","1.57","2.35","-0.96","0.52","94.70","0.09","0.18","0.18","510930670","12/22/2020 12:00:00 AM"
"1471","קרן השתלמות וחסכון פ.ר.ח - מסלול אג""ח ללא מניות","קרנות השתלמות","אחר","יהב - פ.ר.ח. - חברה לניהול קופות גמל בע""מ","202009","3/19/2009 12:00:00 AM","עובדי סקטור מסויים","אג""ח","אג""ח ללא מניות","0.01","0","-0.01","0","2.93","0.49","","-0.67","-0.91","4.44","7.79","1.46","1.51","2.36","-0.96","0.45","94.80","0.10","0.18","0.19","510930670","12/22/2020 12:00:00 AM"
"1471","קרן השתלמות וחסכון פ.ר.ח - מסלול אג""ח ללא מניות","קרנות השתלמות","אחר","יהב - פ.ר.ח. - חברה לניהול קופות גמל בע""מ","202010","3/19/2009 12:00:00 AM","עובדי סקטור מסויים","אג""ח","אג""ח ללא מניות","0.01","0","-0.05","-0.04","2.88","0.49","","-0.25","-1.15","3.95","7.01","1.30","1.36","2.36","-0.96","0.39","94.70","0.10","0.18","0.19","510930670","12/22/2020 12:00:00 AM"
"1471","קרן השתלמות וחסכון פ.ר.ח - מסלול אג""ח ללא מניות","קרנות השתלמות","אחר","יהב - פ.ר.ח. - חברה לניהול קופות גמל בע""מ","202011","3/19/2009 12:00:00 AM","עובדי סקטור מסויים","אג""ח","אג""ח ללא מניות","0.01","0","0","0.01","2.91","0.49","","0.56","-0.60","4.09","8.03","1.35","1.56","2.36","-1.08","0.47","94.80","0","0.18","0.18","510930670","12/22/2020 12:00:00 AM"
"1472","השתלמות רופאים אג""ח ממשלת ישראל","קרנות השתלמות","ההסתדרות הרפואית בישראל","יהב רופאים - חברה לניהול קופות גמל בע""מ","202001","3/23/2009 12:00:00 AM","עובדי סקטור מסויים","אג""ח","אג""ח ממשלתי","0.1","0","0.13","0.23","10.65","0.24","","0.25","0.25","7.94","8.49","2.58","1.64","1.26","-0.12","1.40","93.90","0","0.69","0.71","510930654","12/22/2020 12:00:00 AM"
"1472","השתלמות רופאים אג""ח ממשלת ישראל","קרנות השתלמות","ההסתדרות הרפואית בישראל","יהב רופאים - חברה לניהול קופות גמל בע""מ","202002","3/23/2009 12:00:00 AM","עובדי סקטור מסויים","אג""ח","אג""ח ממשלתי","0.1","0.1","-0.09","-0.09","10.65","0.24","","0.89","1.14","8.83","8.81","2.86","1.70","1.29","-0.12","1.56","94","0","0.69","0.71","510930654","12/22/2020 12:00:00 AM"
"1472","השתלמות רופאים אג""ח ממשלת ישראל","קרנות השתלמות","ההסתדרות הרפואית בישראל","יהב רופאים - חברה לניהול קופות גמל בע""מ","202003","3/23/2009 12:00:00 AM","עובדי סקטור מסויים","אג""ח","אג""ח ממשלתי","0.11","0.18","0.23","0.16","10.36","0.24","","-4.43","-3.34","3.78","4.30","1.24","0.85","2.41","-0.84","0.15","94.70","0","0.67","0.67","510930654","12/22/2020 12:00:00 AM"
"1472","השתלמות רופאים אג""ח ממשלת ישראל","קרנות השתלמות","ההסתדרות הרפואית בישראל","יהב רופאים - חברה לניהול קופות גמל בע""מ","202004","3/23/2009 12:00:00 AM","עובדי סקטור מסויים","אג""ח","אג""ח ממשלתי","0.12","0","0.25","0.37","10.93","0.24","","1.92","-1.48","5.14","5.76","1.68","1.13","2.54","-0.84","0.34","94.80","0.01","0.67","0.69","510930654","12/22/2020 12:00:00 AM"
"1472","השתלמות רופאים אג""ח ממשלת ישראל","קרנות השתלמות","ההסתדרות הרפואית בישראל","יהב רופאים - חברה לניהול קופות גמל בע""מ","202005","3/23/2009 12:00:00 AM","עובדי סקטור מסויים","אג""ח","אג""ח ממשלתי","0.11","0.38","-0.26","-0.53","10.48","0.24","","0.79","-0.70","5.32","6.67","1.74","1.30","2.56","-0.72","0.42","94.90","0","0.69","0.70","510930654","12/22/2020 12:00:00 AM"
"1472","השתלמות רופאים אג""ח ממשלת ישראל","קרנות השתלמות","ההסתדרות הרפואית בישראל","יהב רופאים - חברה לניהול קופות גמל בע""מ","202006","3/23/2009 12:00:00 AM","עובדי סקטור מסויים","אג""ח","אג""ח ממשלתי","0.11","0.06","-0.07","-0.02","10.44","0.24","","-0.21","-0.91","5.37","7.41","1.76","1.44","2.52","-1.20","0.42","94.80","0","0.69","0.71","510930654","12/22/2020 12:00:00 AM"
"1472","השתלמות רופאים אג""ח ממשלת ישראל","קרנות השתלמות","ההסתדרות הרפואית בישראל","יהב רופאים - חברה לניהול קופות גמל בע""מ","202007","3/23/2009 12:00:00 AM","עובדי סקטור מסויים","אג""ח","אג""ח ממשלתי","0.13","0","-0.2","-0.07","10.37","0.24","","0.04","-0.87","5.01","7.08","1.64","1.38","2.52","-1.20","0.41","94.80","0","0.68","0.71","510930654","12/22/2020 12:00:00 AM"
"1472","השתלמות רופאים אג""ח ממשלת ישראל","קרנות השתלמות","ההסתדרות הרפואית בישראל","יהב רופאים - חברה לניהול קופות גמל בע""מ","202008","3/23/2009 12:00:00 AM","עובדי סקטור מסויים","אג""ח","אג""ח ממשלתי","0.11","0","-0.08","0.03","10.46","0.24","","0.67","-0.21","5.26","7.79","1.72","1.51","2.53","-1.20","0.48","94.90","0","0.68","0.70","510930654","12/22/2020 12:00:00 AM"
"1472","השתלמות רופאים אג""ח ממשלת ישראל","קרנות השתלמות","ההסתדרות הרפואית בישראל","יהב רופאים - חברה לניהול קופות גמל בע""מ","202009","3/23/2009 12:00:00 AM","עובדי סקטור מסויים","אג""ח","אג""ח ממשלתי","0.11","0.15","-0.01","-0.05","10.33","0.24","","-0.73","-0.94","4.54","7.46","1.49","1.45","2.55","-1.20","0.40","94.80","0","0.70","0.72","510930654","12/22/2020 12:00:00 AM"
"1472","השתלמות רופאים אג""ח ממשלת ישראל","קרנות השתלמות","ההסתדרות הרפואית בישראל","יהב רופאים - חברה לניהול קופות גמל בע""מ","202010","3/23/2009 12:00:00 AM","עובדי סקטור מסויים","אג""ח","אג""ח ממשלתי","0.1","0","-0.17","-0.07","10.23","0.24","","-0.28","-1.21","3.96","6.96","1.30","1.35","2.56","-1.08","0.35","94.80","0","0.69","0.72","510930654","12/22/2020 12:00:00 AM"
"1472","השתלמות רופאים אג""ח ממשלת ישראל","קרנות השתלמות","ההסתדרות הרפואית בישראל","יהב רופאים - חברה לניהול קופות גמל בע""מ","202011","3/23/2009 12:00:00 AM","עובדי סקטור מסויים","אג""ח","אג""ח ממשלתי","0.1","0.06","-0.04","0","10.28","0.24","","0.45","-0.77","3.98","7.67","1.31","1.49","2.56","-1.32","0.41","94.90","0","0.68","0.70","510930654","12/22/2020 12:00:00 AM"
"1476","גמל-על, קופת תגמולים לעובדי אל על, אגודה שיתופית בע""מ אג""ח","תגמולים ואישית לפיצויים","אחר","קופת תגמולים של עובדי אל על נתיבי אוויר לישראל בע""מ אגודה שיתופית","202001","6/3/2009 12:00:00 AM","עובדי מפעל/גוף מסויים","אג""ח","אג""ח","0.01","0.16","0","-0.15","49.95","0.42","","0.21","0.21","8.38","8.24","2.72","1.60","1.64","-0.72","1.12","93.50","2.39","5.66","5.09","570011767","12/22/2020 12:00:00 AM"
"1476","גמל-על, קופת תגמולים לעובדי אל על, אגודה שיתופית בע""מ אג""ח","תגמולים ואישית לפיצויים","אחר","קופת תגמולים של עובדי אל על נתיבי אוויר לישראל בע""מ אגודה שיתופית","202002","6/3/2009 12:00:00 AM","עובדי מפעל/גוף מסויים","אג""ח","אג""ח","0.01","0.05","3.58","3.54","53.48","0.42","","0.03","0.24","8.58","7.26","2.78","1.41","1.60","-0.72","1.11","94.10","2.18","5.49","4.98","570011767","12/22/2020 12:00:00 AM"
"1476","גמל-על, קופת תגמולים לעובדי אל על, אגודה שיתופית בע""מ אג""ח","תגמולים ואישית לפיצויים","אחר","קופת תגמולים של עובדי אל על נתיבי אוויר לישראל בע""מ אגודה שיתופית","202003","6/3/2009 12:00:00 AM","עובדי מפעל/גוף מסויים","אג""ח","אג""ח","0.02","2.1","17.46","15.38","66.69","0.42","","-4.12","-3.89","3.83","3.08","1.26","0.61","2.48","-1.08","0.09","96.50","0","3.07","2.87","570011767","12/22/2020 12:00:00 AM"
"1476","גמל-על, קופת תגמולים לעובדי אל על, אגודה שיתופית בע""מ אג""ח","תגמולים ואישית לפיצויים","אחר","קופת תגמולים של עובדי אל על נתיבי אוויר לישראל בע""מ אגודה שיתופית","202004","6/3/2009 12:00:00 AM","עובדי מפעל/גוף מסויים","אג""ח","אג""ח","0.02","0.26","-1.28","-1.52","66.15","0.42","","1.50","-2.45","4.71","4.37","1.55","0.86","2.56","-1.08","0.24","96.40","0","3.10","2.90","570011767","12/22/2020 12:00:00 AM"
"1476","גמל-על, קופת תגמולים לעובדי אל על, אגודה שיתופית בע""מ אג""ח","תגמולים ואישית לפיצויים","אחר","קופת תגמולים של עובדי אל על נתיבי אוויר לישראל בע""מ אגודה שיתופית","202005","6/3/2009 12:00:00 AM","עובדי מפעל/גוף מסויים","אג""ח","אג""ח","0","0.1","-4.91","-5.01","61.60","0.42","","0.80","-1.67","4.90","5.36","1.61","1.05","2.58","-0.96","0.34","96.10","0","3.14","2.97","570011767","12/22/2020 12:00:00 AM"
"1476","גמל-על, קופת תגמולים לעובדי אל על, אגודה שיתופית בע""מ אג""ח","תגמולים ואישית לפיצויים","אחר","קופת תגמולים של עובדי אל על נתיבי אוויר לישראל בע""מ אגודה שיתופית","202006","6/3/2009 12:00:00 AM","עובדי מפעל/גוף מסויים","אג""ח","אג""ח","0","1.3","-2.13","-3.43","58.05","0.42","","-0.18","-1.84","5.18","6.87","1.70","1.34","2.47","-1.20","0.37","96","0","3.71","3.17","570011767","12/22/2020 12:00:00 AM"
"1476","גמל-על, קופת תגמולים לעובדי אל על, אגודה שיתופית בע""מ אג""ח","תגמולים ואישית לפיצויים","אחר","קופת תגמולים של עובדי אל על נתיבי אוויר לישראל בע""מ אגודה שיתופית","202007","6/3/2009 12:00:00 AM","עובדי מפעל/גוף מסויים","אג""ח","אג""ח","0","0.06","-1.3","-1.36","56.24","0.42","","-0.75","-2.58","3.48","5.43","1.15","1.06","2.49","-1.20","0.25","96.10","0","4.70","4.17","570011767","12/22/2020 12:00:00 AM"
"1476","גמל-על, קופת תגמולים לעובדי אל על, אגודה שיתופית בע""מ אג""ח","תגמולים ואישית לפיצויים","אחר","קופת תגמולים של עובדי אל על נתיבי אוויר לישראל בע""מ אגודה שיתופית","202008","6/3/2009 12:00:00 AM","עובדי מפעל/גוף מסויים","אג""ח","אג""ח","0","0.05","-3.55","-3.6","52.91","0.42","","0.53","-2.06","3.35","5.80","1.10","1.13","2.49","-1.32","0.30","95.90","0","4.68","4.16","570011767","12/22/2020 12:00:00 AM"
"1476","גמל-על, קופת תגמולים לעובדי אל על, אגודה שיתופית בע""מ אג""ח","תגמולים ואישית לפיצויים","אחר","קופת תגמולים של עובדי אל על נתיבי אוויר לישראל בע""מ אגודה שיתופית","202009","6/3/2009 12:00:00 AM","עובדי מפעל/גוף מסויים","אג""ח","אג""ח","0","0.49","-0.76","-1.25","51.81","0.42","","0.29","-1.78","3.71","6.67","1.22","1.30","2.48","-1.20","0.35","95.60","0","4.74","4.25","570011767","12/22/2020 12:00:00 AM"
"1476","גמל-על, קופת תגמולים לעובדי אל על, אגודה שיתופית בע""מ אג""ח","תגמולים ואישית לפיצויים","אחר","קופת תגמולים של עובדי אל על נתיבי אוויר לישראל בע""מ אגודה שיתופית","202010","6/3/2009 12:00:00 AM","עובדי מפעל/גוף מסויים","אג""ח","אג""ח","0","0.05","-0.72","-0.77","50.90","0.42","","-0.21","-1.99","3.24","6.34","1.07","1.24","2.48","-0.96","0.32","94.30","0","4.49","4.01","570011767","12/22/2020 12:00:00 AM"
"1476","גמל-על, קופת תגמולים לעובדי אל על, אגודה שיתופית בע""מ אג""ח","תגמולים ואישית לפיצויים","אחר","קופת תגמולים של עובדי אל על נתיבי אוויר לישראל בע""מ אגודה שיתופית","202011","6/3/2009 12:00:00 AM","עובדי מפעל/גוף מסויים","אג""ח","אג""ח","0","0.03","-1.13","-1.16","49.97","0.42","","0.50","-1.50","3.35","7","1.10","1.36","2.49","-1.32","0.38","94.20","0","4.41","3.96","570011767","12/22/2020 12:00:00 AM"
"1477","קופת תגמולים של העובדים בעירית תל אביב-יפו אגודה שיתופית בע""מ מסלול מניות","תגמולים ואישית לפיצויים","אחר","תגמולים של עובדים בעירית ת""א-יפו א.ש. בע""מ","202001","6/3/2009 12:00:00 AM","עובדי מפעל/גוף מסויים","מניות","מניות ","0.01","0","0.2","0.21","3.24","0.39","","1.62","1.62","31.95","38.23","9.68","6.69","9.61","1.08","0.87","95","3.09","1.87","0.96","570002618","12/22/2020 12:00:00 AM"
"1477","קופת תגמולים של העובדים בעירית תל אביב-יפו אגודה שיתופית בע""מ מסלול מניות","תגמולים ואישית לפיצויים","אחר","תגמולים של עובדים בעירית ת""א-יפו א.ש. בע""מ","202002","6/3/2009 12:00:00 AM","עובדי מפעל/גוף מסויים","מניות","מניות ","0.01","0","0.05","0.06","3.09","0.39","","-6.34","-4.82","21.35","23.30","6.66","4.28","9.88","1.20","0.53","95.10","2.86","1.74","0.79","570002618","12/22/2020 12:00:00 AM"
"1477","קופת תגמולים של העובדים בעירית תל אביב-יפו אגודה שיתופית בע""מ מסלול מניות","תגמולים ואישית לפיצויים","אחר","תגמולים של עובדים בעירית ת""א-יפו א.ש. בע""מ","202003","6/3/2009 12:00:00 AM","עובדי מפעל/גוף מסויים","מניות","מניות ","0.01","0","-0.3","-0.29","2.33","0.39","","-15.80","-19.86","1.60","1.66","0.53","0.33","12.22","1.20","-0.03","95.20","2.11","1.29","0.68","570002618","12/22/2020 12:00:00 AM"
"1477","קופת תגמולים של העובדים בעירית תל אביב-יפו אגודה שיתופית בע""מ מסלול מניות","תגמולים ואישית לפיצויים","אחר","תגמולים של עובדים בעירית ת""א-יפו א.ש. בע""מ","202004","6/3/2009 12:00:00 AM","עובדי מפעל/גוף מסויים","מניות","מניות ","0.01","0","0","0.01","2.54","0.39","","8.65","-12.93","8.97","9.22","2.90","1.78","12.80","0.96","0.17","95.80","2.25","1.37","0.73","570002618","12/22/2020 12:00:00 AM"
"1477","קופת תגמולים של העובדים בעירית תל אביב-יפו אגודה שיתופית בע""מ מסלול מניות","תגמולים ואישית לפיצויים","אחר","תגמולים של עובדים בעירית ת""א-יפו א.ש. בע""מ","202005","6/3/2009 12:00:00 AM","עובדי מפעל/גוף מסויים","מניות","מניות ","0.01","0","0","0.01","2.61","0.39","","2.56","-10.70","9.25","11.59","2.99","2.22","12.84","1.80","0.23","95.80","2.37","1.48","0.81","570002618","12/22/2020 12:00:00 AM"
"1477","קופת תגמולים של העובדים בעירית תל אביב-יפו אגודה שיתופית בע""מ מסלול מניות","תגמולים ואישית לפיצויים","אחר","תגמולים של עובדים בעירית ת""א-יפו א.ש. בע""מ","202006","6/3/2009 12:00:00 AM","עובדי מפעל/גוף מסויים","מניות","מניות ","0","0","-0.02","-0.02","2.59","0.39","","-0.23","-10.91","10.36","14.73","3.34","2.79","12.76","2.04","0.24","96","2.33","1.50","0.71","570002618","12/22/2020 12:00:00 AM"
"1477","קופת תגמולים של העובדים בעירית תל אביב-יפו אגודה שיתופית בע""מ מסלול מניות","תגמולים ואישית לפיצויים","אחר","תגמולים של עובדים בעירית ת""א-יפו א.ש. בע""מ","202007","6/3/2009 12:00:00 AM","עובדי מפעל/גוף מסויים","מניות","מניות ","0.01","0","0","0.01","2.70","0.39","","4.10","-7.25","13.22","16.72","4.23","3.14","12.84","2.04","0.32","96","2.42","1.56","0.78","570002618","12/22/2020 12:00:00 AM"
"1477","קופת תגמולים של העובדים בעירית תל אביב-יפו אגודה שיתופית בע""מ מסלול מניות","תגמולים ואישית לפיצויים","אחר","תגמולים של עובדים בעירית ת""א-יפו א.ש. בע""מ","202008","6/3/2009 12:00:00 AM","עובדי מפעל/גוף מסויים","מניות","מניות ","0.01","0","0","0.01","2.83","0.39","","4.36","-3.21","19.07","29.05","5.99","5.23","12.68","2.40","0.46","95.60","2.55","1.71","0.78","570002618","12/22/2020 12:00:00 AM"
"1477","קופת תגמולים של העובדים בעירית תל אביב-יפו אגודה שיתופית בע""מ מסלול מניות","תגמולים ואישית לפיצויים","אחר","תגמולים של עובדים בעירית ת""א-יפו א.ש. בע""מ","202009","6/3/2009 12:00:00 AM","עובדי מפעל/גוף מסויים","מניות","מניות ","0.01","0","0.01","0.02","2.78","0.39","","-2.65","-5.77","13.98","31.25","4.46","5.59","12.57","2.40","0.42","95.40","2.63","1.79","0.85","570002618","12/22/2020 12:00:00 AM"
"1477","קופת תגמולים של העובדים בעירית תל אביב-יפו אגודה שיתופית בע""מ מסלול מניות","תגמולים ואישית לפיצויים","אחר","תגמולים של עובדים בעירית ת""א-יפו א.ש. בע""מ","202010","6/3/2009 12:00:00 AM","עובדי מפעל/גוף מסויים","מניות","מניות ","0.01","0.07","0.03","-0.03","2.73","0.39","","-0.32","-6.07","11.13","22.63","3.58","4.16","12.26","1.80","0.36","95.30","2.67","1.74","0.76","570002618","12/22/2020 12:00:00 AM"
"1477","קופת תגמולים של העובדים בעירית תל אביב-יפו אגודה שיתופית בע""מ מסלול מניות","תגמולים ואישית לפיצויים","אחר","תגמולים של עובדים בעירית ת""א-יפו א.ש. בע""מ","202011","6/3/2009 12:00:00 AM","עובדי מפעל/גוף מסויים","מניות","מניות ","0","0","0","0","2.98","0.39","","8.91","2.29","19.54","33.58","6.13","5.96","12.83","1.20","0.55","95","2.92","2","0.99","570002618","12/22/2020 12:00:00 AM"
"1484","הראל גמל מסלול אג""ח קונצרני","תגמולים ואישית לפיצויים","הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ","202001","12/1/2009 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח קונצרניות","0.06","0.03","-0.27","-0.24","48.66","0.58","0.29","0.49","0.49","12.34","17.49","3.95","3.28","2.28","0.36","1.53","75","0","18.97","3.81","512267592","12/22/2020 12:00:00 AM"
"1484","הראל גמל מסלול אג""ח קונצרני","תגמולים ואישית לפיצויים","הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ","202002","12/1/2009 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח קונצרניות","0.03","0","-0.66","-0.63","48","0.58","0.29","-0.03","0.46","11.85","16.09","3.80","3.03","2.24","0.36","1.49","74.60","0","19.21","3.33","512267592","12/22/2020 12:00:00 AM"
"1484","הראל גמל מסלול אג""ח קונצרני","תגמולים ואישית לפיצויים","הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ","202003","12/1/2009 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח קונצרניות","0.02","0.01","-2.35","-2.34","41.95","0.58","0.29","-8.05","-7.63","2.54","7.17","0.84","1.39","4.33","-1.08","0.07","75.70","0","15.74","2.39","512267592","12/22/2020 12:00:00 AM"
"1484","הראל גמל מסלול אג""ח קונצרני","תגמולים ואישית לפיצויים","הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ","202004","12/1/2009 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח קונצרניות","0.03","0","-0.1","-0.07","43.25","0.58","0.29","3.34","-4.54","4.92","10.09","1.61","1.94","4.56","-1.20","0.26","76.10","0","16.40","2.80","512267592","12/22/2020 12:00:00 AM"
"1484","הראל גמל מסלול אג""ח קונצרני","תגמולים ואישית לפיצויים","הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ","202005","12/1/2009 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח קונצרניות","0.03","0.01","1.08","1.1","44.86","0.58","0.29","1.23","-3.37","5.43","11.50","1.78","2.20","4.58","-0.96","0.33","76.20","0","17.16","2.86","512267592","12/22/2020 12:00:00 AM"
"1484","הראל גמל מסלול אג""ח קונצרני","תגמולים ואישית לפיצויים","הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ","202006","12/1/2009 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח קונצרניות","0.14","0.02","-0.2","-0.08","44.49","0.58","0.29","-0.61","-3.96","4.87","12.58","1.60","2.40","4.53","-1.44","0.32","76.40","0","17.39","2.95","512267592","12/22/2020 12:00:00 AM"
"1484","הראל גמל מסלול אג""ח קונצרני","תגמולים ואישית לפיצויים","הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ","202007","12/1/2009 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח קונצרניות","0.03","0.27","-1.17","-1.41","43.90","0.58","0.29","1.89","-2.14","5.98","13.91","1.95","2.64","4.59","-1.44","0.42","75.70","0","17.51","3.23","512267592","12/22/2020 12:00:00 AM"
